latitude,longitude,frequency
42.277,-71.047,117
42.328,-71.129,26
42.362,-71.083,1146
42.362,-71.167,19
42.341,-71.07000000000001,80
42.301,-71.115,243
42.269,-71.21000000000001,1
42.26,-71.081,16
42.45,-70.98,11
42.458,-71.046,54
42.321,-71.049,5
42.379,-71.10000000000001,28
42.34,-71.042,65
42.261,-71.263,2
42.27,-71.209,2
42.33,-71.055,7
42.334,-71.103,34
42.628,-71.308,3
42.354,-71.07900000000001,3388
42.336,-71.147,56
42.37,-71.06400000000001,88
42.299,-71.11,1
42.4,-71.126,162
42.388,-71.127,3
42.336,-71.243,2
42.343,-71.093,42
42.365,-71.107,24
42.36,-71.151,69
42.483000000000004,-70.874,13
42.389,-71.118,302
42.361000000000004,-71.068,11583
42.375,-71.09400000000001,27
42.418,-71.087,1
42.336,-71.056,5
42.356,-71.15,77
42.397,-71.135,17
42.328,-71.053,20
42.46,-70.96900000000001,9
42.365,-71.147,74
42.326,-71.125,10
42.311,-71.035,79
42.345,-71.04,46
42.424,-71.143,2
42.332,-71.325,5
42.282000000000004,-71.037,7
42.25,-71.139,21
42.351,-71.176,196
42.35,-71.043,1956
42.336,-71.151,52
42.379,-71.051,3
42.27,-71.065,68
42.365,-71.09400000000001,140
42.37,-71.114,207
42.318,-71.045,9
42.355000000000004,-71.119,3286
42.278,-71.142,10
42.357,-71.09400000000001,114
42.354,-71.05,1392
42.419000000000004,-71.161,30
42.366,-71.093,881
42.388,-71.126,10
42.389,-71.099,1
42.377,-71.065,32
42.376,-71.039,1
42.353,-71.177,10
42.638,-71.315,19
43.033,-71.413,1
42.332,-71.157,4
42.335,-71.089,86
42.274,-71.024,9
42.435,-71.102,1
42.564,-71.2,1
42.336,-71.185,17
42.345,-71.036,59
42.429,-71.057,58
42.32,-71.049,7
42.493,-70.866,19
42.352000000000004,-71.087,8864
42.394,-71.068,58
42.33,-71.041,718
42.351,-71.061,456
42.377,-71.129,43
42.454,-71.138,4
42.427,-71.038,1
42.379,-71.224,23
42.364000000000004,-71.07900000000001,25
42.349000000000004,-71.089,1465
42.354,-71.118,4024
42.326,-71.236,26
42.457,-71.103,1
42.431,-70.997,7
42.311,-71.106,2
42.514,-71.161,3
42.365,-71.144,122
42.611000000000004,-71.288,1
42.26,-71.26,2
42.327,-71.096,26
42.355000000000004,-71.157,28
42.338,-71.035,803
42.625,-71.304,6
42.271,-71.206,3
42.397,-71.133,49
42.373,-71.051,20
42.395,-71.122,119
42.277,-71.045,98
42.329,-71.25,35
42.369,-71.096,1000
42.332,-71.179,10
42.303000000000004,-71.287,1
42.372,-71.134,98
42.351,-71.166,38
42.349000000000004,-71.047,224
42.365,-71.185,68
42.323,-71.35000000000001,23
42.352000000000004,-71.054,217
42.386,-71.08800000000001,42
42.459,-71.135,3
42.347,-71.142,35
42.436,-71.147,5
42.295,-71.103,1
42.438,-71.048,82
42.428000000000004,-71.019,14
42.259,-71.133,2
42.269,-71.074,86
42.334,-71.053,3
42.317,-71.041,9
42.376,-71.04,3
42.368,-71.04,31
42.431,-71.054,11
42.369,-71.123,575
42.378,-71.051,11
42.318,-71.057,35
42.262,-71.137,234
42.432,-70.997,6
42.353,-71.07900000000001,1867
42.286,-71.139,33
42.33,-71.143,27
42.456,-71.049,32
42.392,-71.114,52
42.345,-71.095,1382
42.348,-71.095,612
42.354,-71.141,83
42.347,-71.087,567
42.384,-71.074,1
42.361000000000004,-71.084,91
42.258,-71.044,1
42.63,-71.128,1
42.398,-71.109,37
42.374,-71.136,11
42.36,-71.08,2279
42.341,-71.099,190
42.377,-71.22,18
42.274,-71.023,7
42.34,-71.107,1
42.239000000000004,-71.029,1
42.241,-71.134,252
42.366,-71.07300000000001,5
42.295,-71.139,6
42.371,-71.106,67
42.892,-71.313,1
42.349000000000004,-71.09700000000001,1010
42.338,-71.21300000000001,17
42.349000000000004,-71.05,686
42.341,-71.105,48
42.379,-71.09,32
42.36,-71.09700000000001,50
42.329,-71.251,40
42.392,-71.125,184
42.298,-71.122,67
42.363,-71.10000000000001,219
42.345,-71.062,42
42.348,-71.062,30
42.347,-71.054,69
42.314,-71.033,329
42.317,-71.057,39
42.375,-71.126,8
42.347,-71.128,3
42.36,-71.053,4480
42.455,-71.136,3
42.369,-71.131,170
42.299,-71.058,4
42.39,-71.119,219
42.414,-71.071,70
42.342,-71.305,23
42.331,-71.124,3
42.385,-71.096,53
42.43,-71.144,2
42.349000000000004,-71.133,91
42.297000000000004,-71.205,2
42.278,-71.07000000000001,612
42.357,-71.066,3938
42.36,-71.074,2932
42.791000000000004,-71.236,1
42.353,-71.134,273
42.348,-71.07300000000001,229
42.372,-71.20100000000001,25
42.394,-71.113,27
42.332,-71.177,14
42.259,-71.137,142
42.347,-71.06400000000001,130
42.341,-71.122,208
42.289,-71.125,50
42.285000000000004,-71.144,12
42.34,-71.098,13
42.347,-71.095,46
42.368,-71.102,340
42.512,-71.161,2
42.435,-71.146,2
42.410000000000004,-71.068,68
42.267,-71.141,235
42.289,-71.07300000000001,6
42.372,-71.083,23
42.377,-71.223,10
42.279,-71.144,541
42.363,-71.059,1622
42.338,-71.086,26
42.282000000000004,-71.101,261
42.334,-71.058,45
42.285000000000004,-71.072,605
42.345,-71.101,66
42.446,-71.104,1
42.33,-71.095,13
42.354,-71.163,36
42.321,-71.05,3
42.245,-71.127,346
42.332,-71.134,3
42.344,-71.114,339
42.322,-71.354,14
42.303000000000004,-71.086,6
42.351,-71.078,988
42.296,-71.117,345
42.427,-71.001,3
42.333,-71.038,43
42.369,-71.112,183
42.396,-71.144,16
42.338,-71.205,13
42.352000000000004,-71.051,34
42.238,-71.125,5
42.346000000000004,-71.034,219
42.388,-71.09,1
42.407000000000004,-71.143,10
42.352000000000004,-71.119,1
42.272,-71.062,99
42.352000000000004,-71.175,16
42.384,-71.101,25
42.435,-71.145,1
42.46,-70.946,24
42.36,-71.065,989
42.352000000000004,-71.07600000000001,2347
42.379,-71.057,2
42.513,-71.143,3
42.391,-71.10000000000001,31
42.361000000000004,-71.167,17
42.353,-71.178,1
42.34,-71.074,114
42.375,-71.053,9
42.341,-71.108,921
42.335,-71.196,7
42.291000000000004,-71.103,7
42.419000000000004,-71.159,16
42.306,-71.281,13
42.317,-71.037,1162
42.302,-71.08800000000001,837
42.259,-71.107,222
42.387,-71.08800000000001,2
42.367000000000004,-71.108,192
42.292,-71.148,13
42.35,-71.095,3315
42.34,-71.053,17
42.332,-71.113,30
42.286,-71.144,27
42.388,-71.109,6
42.337,-71.109,90
42.292,-71.109,1089
42.354,-71.061,190
42.264,-71.07900000000001,11
42.377,-71.109,9
42.369,-71.071,230
42.354,-71.139,40
42.297000000000004,-71.123,650
43.071,-71.452,1
42.402,-71.122,26
42.296,-71.09700000000001,1373
42.333,-71.162,27
42.321,-71.102,68
42.294000000000004,-71.143,7
43.024,-71.409,1
42.293,-71.051,8
42.345,-71.071,42
42.358000000000004,-71.142,11
42.375,-71.07000000000001,16
42.397,-71.107,19
42.351,-71.044,1994
42.468,-70.902,13
42.373,-71.057,964
42.262,-71.044,1
42.37,-71.122,53
42.448,-71.139,5
42.401,-71.121,75
42.26,-71.136,363
42.364000000000004,-71.09,1172
42.349000000000004,-71.048,791
42.300000000000004,-71.122,8
42.299,-71.127,4
42.341,-71.06700000000001,12
42.363,-71.056,1302
42.317,-71.038,1224
42.348,-71.039,1407
42.247,-71.279,1
42.36,-71.132,12
42.416000000000004,-71.047,9
42.297000000000004,-71.09,42
42.347,-71.07900000000001,305
42.289,-71.05,296
42.300000000000004,-71.20400000000001,2
42.313,-71.123,1487
42.287,-71.136,4
42.54,-71.165,2
42.475,-70.886,11
42.278,-71.033,4
42.307,-71.11,156
42.339,-71.09100000000001,103
42.362,-71.114,19
42.491,-71.154,1
42.627,-71.307,6
42.379,-71.086,3
42.367000000000004,-71.135,80
42.36,-71.055,5483
42.341,-71.057,89
42.291000000000004,-71.133,4
42.391,-71.113,7
42.358000000000004,-71.093,36
42.384,-71.131,15
42.357,-71.052,2586
42.358000000000004,-71.072,87
42.363,-71.052,1032
42.337,-71.22,16
42.38,-71.227,19
42.339,-71.137,132
42.285000000000004,-71.065,244
42.411,-71.069,58
42.365,-71.052,1188
42.355000000000004,-71.156,30
42.285000000000004,-71.148,584
42.333,-71.042,11
42.359,-71.059,14340
42.592,-71.281,5
42.836,-71.259,1
42.342,-71.063,14
42.410000000000004,-71.131,2
42.331,-71.206,2
43.055,-71.441,1
42.393,-71.086,1
42.394,-71.06700000000001,40
42.367000000000004,-71.093,305
42.392,-71.116,1
42.362,-71.147,20
42.356,-71.065,2413
42.368,-71.069,436
42.286,-71.148,488
42.312,-71.043,47
42.617000000000004,-71.293,2
42.546,-71.175,2
42.431,-71.028,3
42.467,-71.148,3
42.358000000000004,-71.126,44
42.38,-71.127,6
42.373,-71.09400000000001,14
42.414,-71.152,14
42.75,-71.206,1
42.352000000000004,-71.116,442
42.366,-71.05,128
42.389,-71.106,49
42.314,-71.047,54
42.397,-71.109,45
42.4,-71.112,2
42.355000000000004,-71.098,966
42.368,-71.072,2834
43.076,-71.458,1
42.371,-71.116,73
42.27,-71.066,436
42.27,-71.068,309
42.367000000000004,-71.126,3
42.374,-71.118,3
42.338,-71.03,837
42.346000000000004,-71.107,445
42.329,-71.08500000000001,31
42.318,-71.058,2
42.323,-71.046,674
42.339,-71.074,95
42.323,-71.09100000000001,2
42.337,-71.036,584
42.393,-71.126,72
42.376,-71.138,37
42.326,-71.256,27
42.363,-71.099,107
42.354,-71.077,2106
42.344,-71.027,10
42.442,-71.144,2
42.337,-71.147,20
42.301,-71.051,11
42.382,-70.996,1
42.344,-71.044,15
42.348,-71.14,4
42.369,-71.151,51
42.376,-71.125,22
42.398,-71.134,9
42.403,-71.062,60
42.369,-71.07300000000001,388
42.342,-71.07000000000001,117
42.352000000000004,-71.111,1562
42.323,-71.058,1
42.309,-71.278,14
42.376,-71.09400000000001,7
42.375,-71.122,1
42.287,-71.045,4
42.331,-71.021,12
42.334,-71.116,1
42.326,-71.124,37
42.27,-71.08800000000001,1
42.376,-71.053,18
42.343,-71.03,6
42.335,-71.053,8
42.371,-71.111,215
43.077,-71.458,1
42.33,-71.137,43
42.341,-71.127,51
42.368,-71.131,13
42.284,-71.041,517
42.35,-71.07300000000001,308
42.35,-71.074,1074
42.277,-71.146,9
42.369,-71.083,7
42.483000000000004,-71.152,3
42.328,-71.14,6
42.339,-71.106,9
42.294000000000004,-71.09400000000001,1
42.264,-71.266,3
42.432,-71.145,2
42.352000000000004,-71.06700000000001,3251
42.391,-71.119,374
42.348,-71.137,83
42.361000000000004,-71.06400000000001,17725
42.306,-71.058,5
42.344,-71.143,53
42.304,-71.286,6
42.524,-71.16,3
42.359,-71.095,167
42.42,-71.142,1
42.297000000000004,-71.115,26
42.315,-71.117,1
42.365,-71.059,1463
42.369,-71.11,8
42.422000000000004,-71.008,14
42.359,-71.177,40
42.326,-71.114,77
42.335,-71.036,406
43.186,-71.496,1
42.33,-71.21000000000001,12
42.363,-71.112,7
42.337,-71.318,9
42.336,-71.194,17
42.46,-70.934,5
42.353,-71.07600000000001,348
42.372,-71.133,337
42.358000000000004,-71.175,53
42.295,-71.132,8
42.335,-71.11,26
42.288000000000004,-71.109,261
42.341,-71.086,31
42.324,-71.345,25
42.397,-71.105,30
42.331,-71.248,14
42.486000000000004,-71.152,1
42.35,-71.115,307
42.322,-71.101,121
42.351,-71.093,3975
42.359,-71.163,64
42.297000000000004,-71.08200000000001,243
42.472,-70.893,14
42.297000000000004,-71.101,138
42.353,-71.063,1585
42.297000000000004,-71.10000000000001,92
42.269,-71.09100000000001,3
42.332,-71.12,3
42.352000000000004,-71.056,1831
42.39,-71.104,19
42.315,-71.105,10
42.481,-70.877,2
42.327,-71.334,28
42.329,-71.113,109
42.295,-71.121,76
42.465,-70.925,16
42.337,-71.039,12
42.341,-71.07600000000001,147
42.375,-71.148,14
42.306,-71.09,1
42.347,-71.041,157
42.371,-71.124,4
42.341,-71.119,15
42.281,-71.047,389
42.252,-71.119,622
42.363,-71.062,2573
42.877,-71.301,1
42.369,-71.126,1239
42.418,-71.046,13
42.379,-71.092,1
42.338,-71.108,64
42.372,-71.129,1451
42.346000000000004,-71.062,17
42.414,-71.138,2
42.636,-71.315,54
42.265,-71.141,306
42.296,-71.055,16
42.259,-71.103,432
42.300000000000004,-71.125,29
42.259,-71.275,2
42.363,-71.086,981
42.283,-71.072,747
42.341,-71.109,752
42.462,-71.134,2
42.378,-71.106,44
42.642,-71.31,10
42.323,-71.121,55
42.342,-71.15,4
42.386,-71.07300000000001,62
42.362,-71.148,50
42.371,-71.059,74
42.292,-71.08,1578
42.327,-71.09700000000001,20
42.373,-71.205,15
42.362,-71.07000000000001,27
42.387,-71.12,110
42.365,-71.137,81
42.349000000000004,-71.159,26
42.298,-71.121,547
42.364000000000004,-71.089,1298
42.325,-71.209,29
42.332,-71.072,8
42.289,-71.11,465
42.329,-71.246,24
42.283,-71.039,7
42.359,-71.157,80
42.301,-71.205,1
42.372,-71.093,149
42.387,-71.09,5
42.417,-71.046,5
42.365,-71.049,4
42.37,-71.07000000000001,116
42.336,-71.07900000000001,2
42.464,-70.952,22
42.358000000000004,-71.129,2
42.353,-71.057,1572
42.399,-71.062,4
42.266,-71.269,4
42.35,-71.071,183
42.339,-71.155,35
42.338,-71.095,121
42.323,-71.122,24
42.36,-71.148,32
42.295,-71.055,34
42.341,-71.302,7
42.379,-71.07000000000001,236
42.277,-71.055,656
42.319,-71.051,40
42.34,-71.087,7
42.35,-71.09,2493
42.357,-71.057,2277
42.373,-71.128,241
42.338,-71.018,218
42.343,-71.025,23
42.354,-71.07300000000001,1135
42.339,-71.07600000000001,96
42.32,-71.09400000000001,10
42.348,-71.08,137
42.372,-71.126,315
42.412,-71.152,25
42.406,-71.056,10
42.336,-71.112,258
42.410000000000004,-71.143,1
42.362,-71.075,13
42.339,-71.046,2
42.631,-71.312,5
42.35,-71.108,1378
42.322,-71.264,16
42.373,-71.052,49
42.329,-71.084,19
42.234,-71.029,1
42.302,-71.123,1233
42.366,-71.057,245
42.363,-71.061,3398
42.288000000000004,-71.124,2
42.456,-71.05,17
43.0,-71.39,1
42.347,-71.099,367
42.346000000000004,-71.092,321
42.337,-71.172,8
42.357,-71.149,108
42.388,-71.098,2
42.375,-71.057,119
42.35,-71.112,1278
42.426,-71.146,1
42.348,-71.047,914
42.49,-70.865,11
42.351,-71.142,23
42.387,-71.108,6
42.326,-71.357,8
42.367000000000004,-71.089,2
42.463,-70.959,6
42.62,-71.299,1
42.64,-71.131,1
42.374,-71.031,5
42.300000000000004,-71.126,947
42.631,-71.313,3
42.348,-71.101,407
42.467,-70.912,11
42.247,-71.125,412
42.35,-71.068,183
42.289,-71.047,360
42.251,-71.039,1
42.373,-71.131,249
42.347,-71.066,255
42.421,-71.181,15
42.288000000000004,-71.133,8
42.321,-71.122,520
42.425000000000004,-71.039,5
42.338,-71.318,4
42.301,-71.08500000000001,678
42.293,-71.045,521
42.375,-71.149,4
42.305,-71.112,39
42.328,-71.242,23
42.323,-71.083,21
42.344,-71.154,60
42.271,-71.071,48
42.33,-71.09700000000001,17
42.367000000000004,-71.122,1735
42.64,-71.311,7
42.403,-71.115,1
42.376,-71.159,94
42.369,-71.06400000000001,511
42.351,-71.174,21
42.368,-71.135,49
42.332,-71.159,22
42.343,-71.099,29
42.377,-71.221,17
42.348,-71.068,203
42.499,-71.101,1
42.338,-71.316,3
42.769,-71.221,1
42.365,-71.143,138
42.351,-71.162,18
42.336,-71.126,78
42.286,-71.133,30
42.339,-71.315,6
42.293,-71.047,1065
42.364000000000004,-71.114,22
42.521,-71.159,2
42.319,-71.112,136
42.397,-71.06400000000001,22
42.337,-71.113,9
42.345,-71.099,113
42.486000000000004,-70.868,5
42.33,-71.018,33
43.049,-71.434,1
42.366,-71.045,1
42.375,-71.138,56
42.576,-71.228,1
42.287,-71.055,1
42.365,-71.09,275
42.300000000000004,-71.103,852
42.324,-71.116,3
42.37,-71.07300000000001,183
42.492000000000004,-71.155,3
42.346000000000004,-71.131,11
42.526,-71.151,3
42.323,-71.115,7
42.337,-71.034,18
42.329,-71.129,48
42.514,-71.144,1
42.448,-70.981,1
42.587,-71.27,2
42.356,-71.09700000000001,2
42.539,-71.165,1
42.311,-71.209,1
42.38,-71.117,9
42.323,-71.049,716
42.325,-71.057,27
42.375,-71.125,6
42.281,-71.036,6
42.321,-71.121,1046
42.359,-71.054,3374
42.351,-71.105,3667
42.36,-71.056,3806
42.236000000000004,-71.126,14
42.393,-71.14,14
42.373,-71.121,37
42.375,-71.09,60
42.29,-71.044,489
42.335,-71.075,23
42.343,-71.058,74
42.334,-71.036,267
42.346000000000004,-71.063,20
42.386,-71.12,95
42.338,-71.017,213
42.339,-71.269,28
42.329,-71.248,17
42.367000000000004,-71.063,145
42.296,-71.092,22
42.365,-71.068,143
42.453,-71.138,3
42.456,-70.937,17
42.259,-71.109,183
42.545,-71.163,2
43.093,-71.45400000000001,1
42.368,-71.123,1241
42.529,-71.154,3
42.811,-71.249,1
42.474000000000004,-70.89,12
42.354,-71.07600000000001,1967
42.428000000000004,-71.142,2
42.43,-71.059,7
42.422000000000004,-71.169,14
42.356,-71.058,954
42.269,-71.098,409
42.345,-71.033,811
42.212,-71.021,2
42.396,-71.115,12
42.333,-71.08200000000001,45
42.324,-71.115,123
42.33,-71.124,23
42.46,-70.968,10
42.315,-71.27,7
42.332,-71.20100000000001,27
42.665,-71.147,1
42.36,-71.121,49
42.339,-71.052,52
42.281,-71.071,173
42.347,-71.098,167
42.368,-71.126,1002
42.316,-71.037,7
42.33,-71.19200000000001,44
42.369,-71.06,299
42.284,-71.129,26
42.337,-71.10000000000001,2
42.345,-71.112,108
42.319,-71.116,35
42.354,-71.144,78
42.349000000000004,-71.06,33
42.381,-71.112,58
42.334,-71.112,693
42.287,-71.058,257
42.363,-71.14,57
42.479,-71.101,1
42.336,-71.181,12
42.368,-71.056,1084
42.291000000000004,-71.106,9
42.36,-71.138,15
42.344,-71.043,3
42.35,-71.087,351
42.444,-71.047,38
42.394,-71.102,12
42.26,-71.135,18
42.22,-71.029,1
42.346000000000004,-71.129,11
42.32,-71.042,722
42.384,-71.133,42
42.397,-71.127,25
42.347,-71.043,2
42.361000000000004,-71.139,13
43.095,-71.45400000000001,1
42.359,-71.155,76
42.349000000000004,-71.096,1490
42.376,-71.114,17
42.296,-71.128,11
42.382,-71.09400000000001,4
42.341,-71.104,8
42.359,-71.087,2150
42.395,-71.108,2
42.395,-71.104,6
42.427,-71.014,2
42.292,-71.12,6
42.326,-71.098,47
42.585,-71.25,3
42.385,-71.093,6
42.463,-70.95400000000001,12
42.33,-71.13,15
42.425000000000004,-71.173,1
42.353,-71.053,304
42.271,-71.065,445
42.448,-70.982,16
42.368,-71.119,96
42.314,-71.042,39
42.335,-71.322,19
42.36,-71.063,1926
42.357,-71.051,1317
42.409,-71.149,19
42.373,-71.20700000000001,16
42.36,-71.18,31
42.319,-71.057,30
42.339,-71.08200000000001,3
42.578,-71.233,2
42.292,-71.107,108
42.274,-71.14,13
42.269,-71.06700000000001,7
42.34,-71.086,1
42.283,-71.044,491
42.342,-71.148,7
42.325,-71.122,18
42.398,-71.133,22
42.366,-71.098,275
42.313,-71.273,2
42.355000000000004,-71.117,6
42.349000000000004,-71.07600000000001,267
42.351,-71.167,47
42.458,-71.056,5
42.353,-71.086,5593
42.364000000000004,-71.05,46
43.088,-71.45700000000001,1
42.342,-71.069,30
42.302,-71.206,2
42.296,-71.103,24
42.332,-71.028,918
42.345,-71.08800000000001,31
42.348,-71.08800000000001,390
42.365,-71.074,57
42.345,-71.081,63
42.346000000000004,-71.061,21
42.385,-71.113,172
42.398,-71.123,22
42.347,-71.117,22
42.339,-71.24,9
42.619,-71.126,1
42.274,-71.141,530
42.399,-71.107,42
42.334,-71.081,44
42.27,-71.10000000000001,318
42.346000000000004,-71.058,1
42.509,-71.162,1
42.371,-71.099,642
42.599000000000004,-71.284,3
42.327,-71.126,12
42.351,-71.084,442
42.365,-71.146,97
42.516,-71.144,1
42.278,-71.044,170
42.285000000000004,-71.138,6
42.391,-71.114,12
42.354,-71.138,2
42.318,-71.125,194
42.348,-71.104,5
42.366,-71.119,1747
42.321,-71.051,64
42.243,-71.127,481
42.328,-71.117,28
42.338,-71.072,4
42.289,-71.148,508
42.377,-71.096,92
42.368,-71.121,243
42.586,-71.251,1
42.33,-71.268,21
42.349000000000004,-71.124,246
42.255,-71.117,8
42.349000000000004,-71.053,31
42.356,-71.12,7
42.412,-71.051,17
42.34,-71.27,24
42.343,-71.114,14
42.302,-71.101,39
42.331,-71.187,11
42.323,-71.047,877
42.363,-71.08500000000001,133
42.352000000000004,-71.06400000000001,458
42.248,-71.268,2
42.361000000000004,-71.138,91
42.36,-71.06700000000001,593
42.364000000000004,-71.051,592
42.33,-71.134,24
42.355000000000004,-71.155,32
42.364000000000004,-71.102,253
42.257,-71.14,665
42.328,-71.112,1
42.83,-71.255,1
42.377,-71.054,9
42.371,-71.06400000000001,161
42.366,-71.086,14
42.337,-71.035,7
42.246,-71.127,7
42.326,-71.08800000000001,10
42.63,-71.312,2
42.284,-71.103,468
42.336,-71.191,19
42.346000000000004,-71.133,9
42.37,-71.078,140
42.346000000000004,-71.055,60
42.381,-71.108,265
42.364000000000004,-71.06400000000001,3670
42.342,-71.108,21
42.269,-71.09700000000001,641
42.35,-71.084,1824
42.421,-71.006,21
42.273,-71.093,8
42.398,-71.063,10
42.312,-71.042,851
42.414,-71.133,2
42.355000000000004,-71.113,325
42.353,-71.131,17
42.36,-71.165,31
42.302,-71.089,28
42.367000000000004,-71.061,348
42.26,-71.10000000000001,275
42.383,-71.142,5
42.282000000000004,-71.129,4
42.319,-71.038,301
42.378,-71.109,3
42.349000000000004,-71.158,27
42.34,-71.10000000000001,915
42.371,-71.112,298
42.331,-71.215,6
42.365,-71.089,7
42.333,-71.246,21
42.387,-71.11,29
42.312,-71.041,671
42.298,-71.048,2
42.427,-71.062,37
42.278,-71.052,484
42.348,-71.086,668
42.364000000000004,-71.113,24
42.300000000000004,-71.128,28
42.311,-71.04,972
42.383,-71.12,170
42.396,-71.13,32
42.478,-70.881,15
42.261,-71.099,489
42.378,-71.07000000000001,13
42.276,-71.055,3
42.339,-71.036,1702
42.333,-71.134,24
42.367000000000004,-71.09400000000001,858
42.33,-71.123,13
42.262,-71.24,5
42.373,-71.133,137
42.39,-71.098,3
42.371,-71.075,93
42.29,-71.074,836
42.395,-71.111,16
42.34,-71.162,17
42.362,-71.07300000000001,3363
42.641,-71.31,6
42.343,-71.065,69
42.246,-71.034,2
42.339,-71.157,18
42.358000000000004,-71.06400000000001,118
42.362,-71.055,657
42.268,-71.22,1
42.387,-71.095,2
42.336,-71.031,58
42.417,-71.141,3
42.282000000000004,-71.148,3
42.354,-71.162,33
42.371,-71.077,68
42.292,-71.102,20
42.341,-71.041,64
42.354,-71.068,3190
42.35,-71.081,506
42.286,-71.13,1
42.391,-71.107,35
42.358000000000004,-71.176,52
42.319,-71.104,63
42.656,-71.141,1
42.388,-71.103,77
42.374,-71.056,340
42.446,-70.984,13
42.346000000000004,-71.09400000000001,1162
42.34,-71.315,9
42.358000000000004,-71.141,4
42.429,-71.03,8
42.276,-71.019,12
42.293,-71.058,2
42.322,-71.045,966
42.299,-71.083,150
42.339,-71.07000000000001,10
42.336,-71.121,18
42.367000000000004,-71.109,12
42.295,-71.13,827
42.377,-71.224,20
42.354,-71.058,727
42.305,-71.285,5
42.415,-71.072,70
42.263,-71.137,307
42.296,-71.056,29
42.545,-71.174,3
42.624,-71.303,6
42.502,-71.137,1
42.353,-71.105,811
42.32,-71.122,604
42.35,-71.165,21
42.339,-71.241,11
42.36,-71.184,21
42.583,-71.246,1
42.379,-71.069,109
42.351,-71.07900000000001,1650
42.359,-71.08500000000001,3146
42.352000000000004,-71.129,259
42.382,-71.078,13
42.332,-71.095,33
42.338,-71.08800000000001,2
42.296,-71.099,817
42.354,-71.126,12
42.36,-71.147,77
42.331,-71.125,4
42.294000000000004,-71.125,820
42.374,-71.095,23
42.256,-71.115,659
42.342,-71.103,736
42.281,-71.105,232
42.362,-71.086,602
42.392,-71.109,11
42.362,-71.068,127
42.328,-71.048,841
42.281,-71.043,66
42.366,-71.187,20
42.356,-71.078,2387
42.336,-71.183,16
42.342,-71.149,10
42.369,-71.136,60
42.361000000000004,-71.07300000000001,8235
42.349000000000004,-71.11,12
42.347,-71.044,415
42.377,-71.099,29
42.38,-71.098,10
42.462,-70.961,12
42.579,-71.235,1
42.367000000000004,-71.05,86
42.428000000000004,-70.999,4
42.296,-71.105,1241
42.392,-71.112,20
42.329,-71.059,6
42.362,-71.119,290
42.367000000000004,-71.102,22
42.355000000000004,-71.07300000000001,8058
42.509,-71.161,2
42.365,-71.092,856
42.329,-71.247,24
42.292,-71.099,112
42.336,-71.135,3
42.348,-71.063,117
42.346000000000004,-71.077,6
42.377,-71.107,22
42.338,-71.016,210
42.34,-71.07900000000001,212
42.364000000000004,-71.111,22
42.329,-71.137,19
42.429,-71.146,3
42.362,-71.066,317
42.357,-71.065,7288
42.293,-71.14,491
42.367000000000004,-71.133,98
42.312,-71.058,27
42.345,-71.10000000000001,22
42.318,-71.09700000000001,3
42.262,-71.239,1
42.267,-71.09400000000001,389
42.347,-71.136,1
43.19,-71.512,1
42.978,-71.37,1
42.336,-71.024,1351
42.34,-71.124,79
42.451,-71.049,83
42.274,-71.06,423
42.347,-71.078,26
42.271,-71.063,3
42.361000000000004,-71.119,27
42.365,-71.145,131
42.447,-71.228,36
42.38,-71.119,13
42.388,-71.14,1
42.352000000000004,-71.069,2984
42.356,-71.137,14
42.385,-71.07900000000001,10
42.252,-71.14,472
42.355000000000004,-71.078,8745
42.338,-71.048,7
42.332,-71.122,3
42.433,-71.102,1
42.633,-71.31400000000001,6
42.308,-71.06,3
42.408,-71.119,1
42.486000000000004,-71.132,2
42.292,-71.09700000000001,137
42.689,-71.159,1
42.436,-71.046,31
42.387,-71.099,8
42.28,-71.105,273
42.463,-70.95700000000001,12
42.259,-71.271,3
42.331,-71.119,22
42.272,-71.14,44
42.314,-71.123,397
42.317,-71.083,18
42.346000000000004,-71.049,43
42.337,-71.078,100
42.301,-71.124,9
42.282000000000004,-71.146,118
42.342,-71.146,41
42.408,-71.132,2
42.418,-71.159,17
42.374,-71.06,219
42.374,-71.105,45
42.238,-71.029,1
42.398,-71.06400000000001,106
42.456,-70.938,18
42.351,-71.086,1142
42.318,-71.044,8
42.344,-71.069,15
42.616,-71.125,1
42.256,-71.264,2
42.324,-71.053,22
42.355000000000004,-71.115,20
42.342,-71.06700000000001,42
42.369,-71.07600000000001,418
42.415,-71.139,6
42.957,-71.357,1
42.429,-71.103,1
42.347,-71.10000000000001,6
42.385,-71.104,22
42.242,-71.133,475
42.423,-71.068,41
42.429,-70.998,1
42.334,-71.113,679
42.337,-71.177,13
42.343,-71.12,4
42.239000000000004,-71.133,452
42.296,-71.114,3
42.274,-71.028,1
42.345,-71.113,8
42.321,-71.093,8
42.34,-71.099,846
42.365,-71.086,22
42.376,-71.089,4
42.35,-71.17,18
42.423,-71.011,4
42.254,-71.139,546
42.356,-71.153,27
42.269,-71.141,612
42.37,-71.075,62
42.364000000000004,-71.063,2311
42.296,-71.116,471
42.332,-71.015,9
42.555,-71.185,1
42.37,-71.112,21
42.347,-71.06700000000001,120
42.346000000000004,-71.07300000000001,54
42.467,-70.908,10
42.351,-71.109,3204
42.328,-71.09700000000001,79
42.398,-71.11,5
42.571,-71.218,2
42.342,-71.087,4
42.369,-71.113,107
42.332,-71.156,39
42.34,-71.127,217
42.363,-71.098,111
