BP_LOC_ID,LATITUDE,LONGITUDE,COUNT_ID,MUNICIPALITY,FACILITY_NAME,CNT_LOC_DESCRIPTION,STREET_1,STREET_2,STREET_3,STREET_4,STREET_5,STREET_6,CNT_DESCRIPTION,TEMPERATURE,SKY,FACILITY_TYPE,COUNT_TYPE,FROM_ST_NAME,FROM_ST_DIR,TO_ST_NAME,TO_ST_DIR,COUNT_DATE,COUNT_DOW,CNT_0630,CNT_0645,CNT_0700,CNT_0715,CNT_0730,CNT_0745,CNT_0800,CNT_0815,CNT_0830,CNT_0845,CNT_0900,CNT_0915,CNT_0930,CNT_0945,CNT_1000,CNT_1015,CNT_1030,CNT_1045,CNT_1100,CNT_1115,CNT_1130,CNT_1145,CNT_1200,CNT_1215,CNT_1230,CNT_1245,CNT_1300,CNT_1315,CNT_1330,CNT_1345,CNT_1400,CNT_1415,CNT_1430,CNT_1445,CNT_1500,CNT_1515,CNT_1530,CNT_1545,CNT_1600,CNT_1615,CNT_1630,CNT_1645,CNT_1700,CNT_1715,CNT_1730,CNT_1745,CNT_1800,CNT_1815,CNT_1830,CNT_1845,CNT_1900,CNT_1915,CNT_1930,CNT_1945,CNT_2000,CNT_2015,CNT_2030,CNT_2045,CNT_TOTAL
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Charles St.,EB,Cambridge St.,SB,5/6/1981,W,,,,,1,0,2,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Charles St.,EB,Longfellow Br.,NB,5/6/1981,W,,,,,0,1,0,1,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Charles St.,EB,Overpass,,5/6/1981,W,,,,,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Overpass,,Charles St.,WB,5/6/1981,W,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Overpass,,Cambridge St.,SB,5/6/1981,W,,,,,2,1,0,2,4,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Overpass,,Longfellow Br.,NB,5/6/1981,W,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Longfellow Br.,SB,Charles St.,WB,5/6/1981,W,,,,,0,1,1,1,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Longfellow Br.,SB,Overpass,,5/6/1981,W,,,,,0,1,1,0,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Longfellow Br.,SB,Cambridge St.,SB,5/6/1981,W,,,,,5,7,6,7,11,16,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Cambridge St.,NB,Charles St.,WB,5/6/1981,W,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Cambridge St.,NB,Overpass,,5/6/1981,W,,,,,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20095,42.36090758,-71.07078134,8046,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Cambridge St.,Longfellow Br.,Overpass,Charles St.,,,,50,3,Trail Intersection,B,Cambridge St.,NB,Longfellow Br.,NB,5/6/1981,W,,,,,0,0,3,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Charles St.,EB,Cambridge St.,SB,5/13/1981,W,,,0,0,0,0,3,5,5,0,1,1,1,0,1,1,2,2,2,2,3,2,1,2,2,1,2,1,2,1,1,3,3,4,4,2,2,2,1,3,1,0,1,1,0,0,1,0,0,4,,,,,,,,,76
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Charles St.,EB,Charles St.,EB,5/13/1981,W,,,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,15
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Charles St.,EB,Longfellow Br.,NB,5/13/1981,W,,,0,0,1,2,1,1,0,1,2,1,0,1,1,0,1,2,0,1,4,1,1,0,4,1,0,4,0,3,0,0,0,1,0,1,2,2,3,5,1,2,5,4,3,4,2,3,3,2,,,,,,,,,76
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Charles St.,EB,Overpass,,5/13/1981,W,,,1,1,0,1,2,0,1,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,4,1,0,1,1,4,2,3,3,5,0,3,3,4,0,4,1,2,4,1,1,,,,,,,,,63
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,illegal,50,2,Trail Intersection,B,Overpass,,Charles St.,WB,5/13/1981,W,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,3,0,0,2,2,0,0,0,0,1,5,0,2,0,0,1,0,0,1,0,0,1,2,,,,,,,,,27
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Overpass,,Cambridge St.,SB,5/13/1981,W,,,1,6,4,5,8,8,4,3,5,0,1,3,0,2,3,0,0,1,0,1,0,2,3,0,2,1,2,4,3,1,5,4,0,2,1,1,1,4,2,0,3,2,3,4,1,7,6,2,,,,,,,,,121
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Overpass,,Charles St.,EB,5/13/1981,W,,,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,10
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Overpass,,Longfellow Br.,NB,5/13/1981,W,,,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,11
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Longfellow Br.,SB,Overpass,,5/13/1981,W,,,0,2,0,1,1,0,2,1,2,3,0,0,0,2,0,0,2,0,0,0,4,1,1,2,2,3,0,0,0,0,0,2,2,1,1,0,1,1,1,0,3,0,2,1,5,2,2,0,,,,,,,,,53
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,illegal,50,2,Trail Intersection,B,Longfellow Br.,SB,Charles St.,WB,5/13/1981,W,,,0,1,0,3,0,1,0,1,2,4,0,0,0,0,0,1,1,1,1,1,1,2,0,3,0,2,2,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,0,1,,,,,,,,,38
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Longfellow Br.,SB,Cambridge St.,SB,5/13/1981,W,,,2,4,4,9,9,18,15,22,14,16,8,5,5,5,5,2,2,5,3,3,7,2,3,3,6,0,2,2,6,6,4,2,2,8,3,1,1,0,5,3,7,2,2,2,3,4,1,3,,,,,,,,,246
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Longfellow Br.,SB,Charles St.,EB,5/13/1981,W,,,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,3,6,3,,,,,,,,,31
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Cambridge St.,NB,Overpass,,5/13/1981,W,,,0,0,1,2,0,0,0,0,0,2,0,1,0,1,3,0,1,0,1,1,1,3,4,1,0,3,3,4,0,0,0,1,3,4,0,5,9,1,5,15,10,8,5,6,8,6,2,2,,,,,,,,,122
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,illegal,50,2,Trail Intersection,B,Cambridge St.,NB,Charles St.,WB,5/13/1981,W,,,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,1,1,1,1,3,2,3,2,1,5,2,2,1,1,0,0,0,0,0,0,,,,,,,,,41
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Cambridge St.,NB,Longfellow Br.,NB,5/13/1981,W,,,2,2,0,1,0,3,4,2,4,0,2,1,1,2,3,3,2,1,3,1,1,1,1,5,1,1,2,2,2,5,5,6,3,5,5,5,7,1,3,11,10,9,16,6,11,5,5,4,,,,,,,,,175
20095,42.36090758,-71.07078134,8049,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Overpass,Charles St.,,,,50,2,Trail Intersection,B,Cambridge St.,NB,Charles St.,EB,5/13/1981,W,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,4
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,NB,Comm Ave ,WB,5/13/1981,W,,,,,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,NB,Comm Ave ,EB,5/13/1981,W,,,,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,NB,Mass Ave,NB,5/13/1981,W,,,,,7,3,4,10,8,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,SB,Comm Ave ,EB,5/13/1981,W,,,,,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,SB,Comm Ave ,WB,5/13/1981,W,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Mass Ave,SB,Mass Ave,SB,5/13/1981,W,,,,,8,20,11,15,13,17,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,EB,Mass Ave,NB,5/13/1981,W,,,,,0,3,5,3,4,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,EB,Mass Ave,SB,5/13/1981,W,,,,,3,4,4,3,5,3,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,EB,Comm Ave ,EB,5/13/1981,W,,,,,2,7,2,7,8,9,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,EB,Underpass,EB,5/13/1981,W,,,,,6,6,7,5,5,10,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,WB,Mass Ave,SB,5/13/1981,W,,,,,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,WB,Mass Ave,NB,5/13/1981,W,,,,,1,1,1,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,WB,Comm Ave ,WB,5/13/1981,W,,,,,0,3,1,0,2,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
20097,42.34926427,-71.08869743,8050,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Mass Ave.,Comm. Ave.,,,,,,50,2,Street Intersection,B,Comm Ave ,WB,Underpass,WB,5/13/1981,W,,,,,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20132,42.3530841,-71.09058109,8055,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE),West side of Br.,,,,,,,67,-99,Street Segment,B,Harvard Br.,SB,Harvard Br.,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,24,18,28,18,20,22,,,,,,,,,,,184
20132,42.3530841,-71.09058109,8055,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE),West side of Br.,,,,,,,67,-99,Street Segment,B,Harvard Br.,NB,Harvard Br.,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,23,16,19,18,17,13,16,,,,,,,,,,,135
20110,42.35205366,-71.09007441,8055,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,West side of Br.,Dr. P.D. White Path,,,,,,67,-99,Trail Segment,B,Esplanade,WB,Esplanade,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,21,28,45,24,21,19,20,,,,,,,,,,,193
20110,42.35205366,-71.09007441,8055,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,West side of Br.,Dr. P.D. White Path,,,,,,67,-99,Trail Segment,B,Esplanade,EB,Esplanade,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,12,15,9,5,12,5,,,,,,,,,,,82
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,SB,Comm Ave,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,0,2,0,,,,,,,,,,,12
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,SB,Mass Ave,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,12,15,17,10,10,11,,,,,,,,,,,95
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,SB,Comm Ave,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,,,,,,,,,,,3
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,WB,Mass Ave,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,1,1,1,,,,,,,,,,,14
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,WB,Comm Ave,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,9,9,11,3,9,5,,,,,,,,,,,62
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,WB,Mass Ave,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,2,3,,,,,,,,,,,17
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,NB,Comm Ave,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,1,3,1,,,,,,,,,,,15
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,NB,Mass Ave,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,23,12,17,19,13,12,8,,,,,,,,,,,121
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,NB,Comm Ave,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,3,3,0,1,,,,,,,,,,,14
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,EB,Mass Ave,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,2,2,1,0,,,,,,,,,,,12
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,EB,Comm Ave,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,7,10,6,4,1,,,,,,,,,,,39
20097,42.34926427,-71.08869743,8056,Boston,,MASSACHUSETTS AVE & COMMONWEALTH AVE,Comm Ave.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Comm Ave,EB,Mass Ave,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,3,0,2,3,,,,,,,,,,,13
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,illegal,67,-99,Street Intersection,B,Mass Ave,NB,Newbury St.,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,0,0,0,,,,,,,,,,,6
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,NB,Mass Ave,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,13,22,10,13,13,7,,,,,,,,,,,108
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Newbury St.,WB,Mass Ave,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,3,4,6,1,1,2,,,,,,,,,,,23
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Newbury St.,WB,Newbury St.,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,3,1,0,,,,,,,,,,,8
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Newbury St.,WB,Mass Ave,NB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,5,3,3,0,3,,,,,,,,,,,27
